id,timestamp_utc,anon_user_id,phase,post_type,target_event_id,target_anon_user_id,emotion_gemma_4_31b,emotion_gpt_5,emotion_gpt_5_4,human_emotion_labels,human_emotion_modal,institution_type_gpt5mini,institution_type_final,manual_reporting_status,manual_first_person,manual_motive_codes,manual_motive_parent_categories
e_c1376ec806774fa49ca6a76b4a16d50a,2022-01-11T22:58Z,u_a06e20dc3f0241deaf1594c9632bae2e,phase_6,retweet,e_7bac2de09dbd4488ac5e7749e10135d0,u_27251098278b4fee856222254398bd11,neutral,,,[],,personal,personal,,,[],[]
e_5ed5351b54f647348c85c27a2284abb1,2022-01-11T22:51Z,u_e7dbf0ba90204aa48357614aa1a64003,phase_6,retweet,e_7bac2de09dbd4488ac5e7749e10135d0,u_27251098278b4fee856222254398bd11,neutral,,,[],,personal,personal,,,[],[]
e_7e6b08fa9905461a843cd527cc8979a9,2022-01-11T22:49Z,u_73bba4ad9d17496591c297ccae171998,phase_6,retweet,e_7bac2de09dbd4488ac5e7749e10135d0,u_27251098278b4fee856222254398bd11,neutral,,,[],,personal,personal,,,[],[]
e_ca5dae4858b747f5becace1661eb97e3,2022-01-11T22:34Z,u_1235da9b523c4761984c0e5838eb576d,phase_6,retweet,e_7bac2de09dbd4488ac5e7749e10135d0,u_27251098278b4fee856222254398bd11,neutral,,,[],,personal,personal,,,[],[]
e_cdabb13bdc4d444496c94ea3d0a73265,2022-01-11T22:14Z,u_78511592ebdc46fc953b9ec0bbe43724,phase_6,retweet,e_85e01d73a2004c549cd49604e55cad55,u_f6cbb2e983e74339a62c33528eb0c402,anticipation,,,[],,personal,personal,,,[],[]
e_7bac2de09dbd4488ac5e7749e10135d0,2022-01-11T21:56Z,u_27251098278b4fee856222254398bd11,phase_6,post,,,neutral,,,[],,personal,personal,,false,[],[]
e_d6efddbf5b4842179ce82ecb71e0b10b,2022-01-11T20:28Z,u_ec451f64cd2f410cacf49a913920fa9d,phase_6,retweet,e_320e4564f47340f79c1a922d829e0faf,u_863530fb98204d70a8cc78c3cd84719f,anticipation,,,[],,personal,personal,,,[],[]
e_9f9f294b5fc34787aace50521d6db907,2022-01-11T20:30Z,u_5bc0b8a27db846a09ce666d220a10992,phase_6,retweet,e_b64a2990ddcf4e8e90067ab5fb22e77c,u_93bc5f458a404039a6fb703d9fb47a3f,anger,,,[],,personal,personal,,,[],[]
e_4ac284f837704f46bde6f104a89d1439,2022-01-11T19:26Z,u_fb86ce1735ee47afb99b5b3430c7a471,phase_6,retweet,e_d2767b74f0c94000bfa7291a66d413f1,u_07964107d4b94beabf946aaa44f51496,neutral,,,[],,personal,personal,,,[],[]
e_8fa2902ddb144a25b645f15adac717fb,2022-01-11T19:05Z,u_ccc6ab135eae4b2c96a0b003d1f69c09,phase_6,retweet,e_f75d89f3ef9c41e0b31511e577be4e87,u_9e8b26a43d214b58932151016744200a,sadness,,,[],,personal,personal,,,[],[]
e_6eecc66d46a14ce2b33211491747a98d,2022-01-11T17:59Z,u_dd7fcf5532b34099b75810967107d2b4,phase_6,reply,e_810a71776988447da5bd3442bdf5e5e9,u_863530fb98204d70a8cc78c3cd84719f,anger,,,[],,personal,personal,,false,[],[]
e_0876979c0cf7452bb84dc9231fd7a268,2022-01-11T17:59Z,u_8ed2f79409444ee48bee63bf51d54e9b,phase_6,retweet,e_767c31ab3b1b486aac11afd116f02af5,u_863530fb98204d70a8cc78c3cd84719f,unknown,,,[],,personal,personal,,,[],[]
e_e4599482064b436ea2cb1a68c8ba4da1,2022-01-11T17:55Z,u_029df57caf6346dba2bc914969d39f10,phase_6,retweet,e_320e4564f47340f79c1a922d829e0faf,u_863530fb98204d70a8cc78c3cd84719f,anticipation,,,[],,personal,personal,,,[],[]
e_74666823d2d04d9494f8f1cad641227e,2022-01-11T17:51Z,u_1cb6379038e7478da110748155629867,phase_6,retweet,e_767c31ab3b1b486aac11afd116f02af5,u_863530fb98204d70a8cc78c3cd84719f,unknown,,,[],,unknown,personal,,,[],[]
e_869abc50668a4668af083082d3a73e9b,2022-01-11T17:24Z,u_21da67e3a63943f1913c803aec456cd9,phase_6,retweet,e_2a9bab4c24fa4bef9fc4e263d4f48f9f,u_863530fb98204d70a8cc78c3cd84719f,anger,,,[],,personal,personal,,,[],[]
e_2f26c9f5bbb648b0966d9f9cfb216c12,2022-01-11T17:31Z,u_9a200703ba2f4b7589edda5efe387030,phase_6,retweet,e_320e4564f47340f79c1a922d829e0faf,u_863530fb98204d70a8cc78c3cd84719f,anticipation,,,[],,personal,personal,,,[],[]
e_dddff4d68b4042278606d9acf8065605,2022-01-11T17:23Z,u_dd7fcf5532b34099b75810967107d2b4,phase_6,reply,e_48711777d3474de1b4277c724e77044c,u_863530fb98204d70a8cc78c3cd84719f,anger,,,[],,personal,personal,,false,[],[]
e_f75d89f3ef9c41e0b31511e577be4e87,2022-01-11T16:58Z,u_9e8b26a43d214b58932151016744200a,phase_6,post,,,sadness,,,[],,personal,personal,not_reported,true,"[""18""]","[""18""]"
e_320e4564f47340f79c1a922d829e0faf,2022-01-11T16:54Z,u_863530fb98204d70a8cc78c3cd84719f,phase_6,post,,,anticipation,,,[],,personal,personal,,false,[],[]
e_b2389a15df38480e846eb94b8f5d1668,2022-01-11T16:48Z,u_8ed2f79409444ee48bee63bf51d54e9b,phase_6,post,,,disgust,,,[],,personal,personal,,false,[],[]
e_c8b45b3528004f67881cfa6659558ccb,2022-01-11T16:31Z,u_94aed985fa2c49118a545f0082f9cb1e,phase_6,post,,,neutral,,,[],,unknown,personal,,,[],[]
e_38345345191a4cf98f1b180e239f1c37,2022-01-11T16:47Z,u_94aed985fa2c49118a545f0082f9cb1e,phase_6,post,,,joy,,,[],,unknown,personal,,false,[],[]
e_562dcec8d00742d6bff9746e4fe3ec0f,2022-01-11T16:25Z,u_94aed985fa2c49118a545f0082f9cb1e,phase_6,retweet,e_e6fcfd6ba6e84708a312e0750dfa6e81,u_dd0dd69cbe0344d8987db4c153cd790c,anger,,,[],,unknown,personal,,,[],[]
e_75e95c2aadc84dfc9152c49b73b9869d,2022-01-11T16:53Z,u_94aed985fa2c49118a545f0082f9cb1e,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,unknown,personal,,,[],[]
e_39d79421fe12498887fd0422360964c9,2022-01-11T16:27Z,u_94aed985fa2c49118a545f0082f9cb1e,phase_6,retweet,e_9de7abde8f3f49729d9659b12d3a68ef,u_de3bbed8003d489b8162f1a5eac24d4e,joy,,,[],,unknown,personal,,,[],[]
e_767c31ab3b1b486aac11afd116f02af5,2022-01-11T16:13Z,u_863530fb98204d70a8cc78c3cd84719f,phase_6,reply,e_ae2b4d0516284e4786f25e0be599a7dd,u_0639fd3327cf45839739497a353b869a,unknown,,,[],,personal,personal,,false,[],[]
e_ae2b4d0516284e4786f25e0be599a7dd,2022-01-11T16:04Z,u_0639fd3327cf45839739497a353b869a,phase_6,reply,e_6ab73f9e5cc5432593042c491f6340f7,u_863530fb98204d70a8cc78c3cd84719f,neutral,,,[],,personal,personal,,false,[],[]
e_8530bd586d834526a0f1b9bbc5232088,2022-01-11T13:49Z,u_d07d00f7fd30445681ce10e74a061772,phase_6,retweet,e_9de7abde8f3f49729d9659b12d3a68ef,u_de3bbed8003d489b8162f1a5eac24d4e,joy,,,[],,personal,personal,,,[],[]
e_5fc6fff63356494ba04fa7efc8b687e4,2022-01-11T13:49Z,u_173d7d539fe64b298dab0c5f4b6abb0f,phase_6,retweet,e_2a9bab4c24fa4bef9fc4e263d4f48f9f,u_863530fb98204d70a8cc78c3cd84719f,anger,,,[],,unknown,personal,,,[],[]
e_2a9bab4c24fa4bef9fc4e263d4f48f9f,2022-01-11T13:17Z,u_863530fb98204d70a8cc78c3cd84719f,phase_6,reply,e_6ab73f9e5cc5432593042c491f6340f7,u_863530fb98204d70a8cc78c3cd84719f,anger,,,[],,personal,personal,,false,[],[]
e_5c67d9f38de94240ba9e1e7515dc828f,2022-01-11T13:03Z,u_9ee3b6b5734241e4a0179b532b39f2f7,phase_6,reply,e_474e9f72b5bb434886dc12fdead5e232,u_fa28e5c29b534728b5535a71abefba68,sadness,,,[],,personal,personal,,false,[],[]
e_674d7ef4ca2a4a69ac078c0eaca2d5e3,2022-01-11T12:00Z,u_7cb61cee5a4c48308057fcf6cc72b05b,phase_6,retweet,e_d50fb134341c42dfb4d78f8860181ff5,u_682d4b90feff41d19942eaf764a3e9e3,sadness,,,[],,personal,personal,,,[],[]
e_621074f2e82344e4b542dbe424834fb0,2022-01-11T11:43Z,u_e1469edd9d26447c8a547f15e59e14e0,phase_6,post,,,joy,,,[],,ngo,ngo,,false,[],[]
e_947f4e8b3efd4371a8845641bca33091,2022-01-11T11:29Z,u_d3301e596f6446ffb7d1b6f838a4d061,phase_6,reply,e_890424d2ef0e49e68ac257826e0755b1,u_029df57caf6346dba2bc914969d39f10,anger,,,[],,unknown,personal,,false,[],[]
e_bc07959d567946bf8e597703bfb20bfe,2022-01-11T11:02Z,u_699f52a258384265a3a5a4aacee50f77,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_5a2e687fe2db4482a077504223edcba6,2022-01-11T10:15Z,u_15f3c3a4bf974cacb323d0419fc79076,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_0270dfcf2c4c43ddbfd09c149fcfd5a1,2022-01-11T09:32Z,u_4ad6aa2d650348208e38baae87e3d861,phase_6,retweet,e_f9eb7aeaf08f42dcb58d943e1d2c0e23,u_9a47c72db0b04d02884d9e0a3ee1e6fe,sadness,,,[],,personal,personal,,,[],[]
e_04255ce9e6744e6ca0702045a3be8714,2022-01-11T09:11Z,u_bd5202d9b4a24e4c8a819bdb04d76a3f,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_40d698c2b5804a13a0cb5c81f471984a,2022-01-11T08:42Z,u_8ea15d80f6ba408cb3af5b59c2b62d22,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_b11c0ceaf2e443f9b2e1b837ea245147,2022-01-11T08:57Z,u_4428b213a5704b99955928f971a8eadb,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_8475834630374631b461200472d13f8a,2022-01-11T08:31Z,u_f4b224e7e4d344f0822ce6f2db81bcd9,phase_6,retweet,e_9de7abde8f3f49729d9659b12d3a68ef,u_de3bbed8003d489b8162f1a5eac24d4e,joy,,,[],,personal,personal,,,[],[]
e_e68632f4ef8d4c06b07d4fa1d766025d,2022-01-11T08:36Z,u_bafd89aaafb646c7a83fd6a6121d0cc3,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_03f65d6caa174124b7437fba7c4768bc,2022-01-11T08:05Z,u_7141fe8861ca4ed69dffb42327bcb0ce,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_d49b76fdd815438db2b4a88ae004824d,2022-01-11T07:57Z,u_09f9da368b844f03916631c1ae3fabeb,phase_6,reply,e_81ef1a001eed43409f99ede6b602aa3f,u_4459a7e5598749f78dd3f59feff473eb,sadness,,,[],,personal,personal,,false,[],[]
e_c3ca95342de94fd6bd84f32850459145,2022-01-11T07:29Z,u_8a520f66566c4c58ba924c28f1412646,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_f0da2b0b1c1e43cb94f65855d4f7b301,2022-01-11T07:24Z,u_3d2e47a97f174d09a6e1f4654aaa9c97,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_5f4b6cd7de2f454e861733c983284324,2022-01-11T07:45Z,u_1235da9b523c4761984c0e5838eb576d,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_0fc6b78896524cd5b74a9409b73aa94c,2022-01-11T07:06Z,u_55ad5c5e5fe642fb907234e8be4ad512,phase_6,retweet,e_81ec3fa661e043929c85336a9e2be3ce,u_c71cc86c441848f591595673f6294bcd,anticipation,,,[],,personal,personal,,,[],[]
e_85e01d73a2004c549cd49604e55cad55,2022-01-11T05:03Z,u_f6cbb2e983e74339a62c33528eb0c402,phase_6,post,,,anticipation,,,[],,personal,personal,,false,[],[]
e_81ec3fa661e043929c85336a9e2be3ce,2022-01-11T04:54Z,u_c71cc86c441848f591595673f6294bcd,phase_6,post,,,anticipation,,,[],,personal,personal,,false,[],[]
e_d7822b911dc34d6ebe2689f3625e52cd,2022-01-11T00:56Z,u_101c5038f60f4100a2127508a31a01b2,phase_6,retweet,e_99159131648c4bf99c33504e59622a49,u_27251098278b4fee856222254398bd11,neutral,,,[],,personal,personal,,,[],[]
e_a59bf4f44bb4488aa38d7330470d47f0,2022-01-11T00:43Z,u_272024f910b1462eb36526cf04b457b7,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,unknown,personal,,,[],[]
e_49c7dd7680da4d0aac4e3156fc9abeaf,2022-01-11T00:14Z,u_73729aa802d840339c1654d914425b84,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_a02790de85dd4a2cbc5f8195c25be120,2022-01-10T23:30Z,u_887fbe36436249c4867d95cf56c709a9,phase_6,retweet,e_6b0a2c6563424e118a64419b6b43a625,u_be6494093d024182bf7675b377a17af2,anger,,,[],,personal,personal,,,[],[]
e_d53e0680772244c290193a660f76dbc2,2022-01-10T23:38Z,u_fa930223e69d405d82b8a751824e2723,phase_6,retweet,e_9de7abde8f3f49729d9659b12d3a68ef,u_de3bbed8003d489b8162f1a5eac24d4e,joy,,,[],,personal,personal,,,[],[]
e_1809a6fb0ecc49399c853a8322b8f922,2022-01-10T23:31Z,u_86b8cfb0ddc447b6a72924b8499a2749,phase_6,retweet,e_b4e83e43b3b94ac49854579393e93ae7,u_267d068f93244f7498f25f0d92fedcb2,anger,,,[],,personal,personal,,,[],[]
e_15d9494782fb4391a25e16f41733f69c,2022-01-10T23:04Z,u_8e65e75f11c74dcf8241c4ea7c8638d3,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_930c2ec33bf84760ab5a55215e94ce24,2022-01-10T22:37Z,u_3f18cc8670cd4450bd9a3d3f1d7a2c62,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_fe377fa00034465a8b18c352b565c751,2022-01-10T22:42Z,u_b54232ab17804bc79376730f5c1d0591,phase_6,retweet,e_9de7abde8f3f49729d9659b12d3a68ef,u_de3bbed8003d489b8162f1a5eac24d4e,joy,,,[],,personal,personal,,,[],[]
e_28697857aa5e47fda90f303cca7b4248,2022-01-10T22:49Z,u_de68f1b3ade147d5be5a14a03a088542,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_fb0f5cdfc40e4891b876f4bb54c30e94,2022-01-10T22:33Z,u_6fdb06e4fdfa4192ae78e55d23c54ebc,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_99159131648c4bf99c33504e59622a49,2022-01-10T22:34Z,u_27251098278b4fee856222254398bd11,phase_6,post,,,neutral,,,[],,personal,personal,not_reported,false,"[""x""]",[]
e_3298937c1b4c455585edae022858914a,2022-01-10T22:15Z,u_8c539c2358b1431bbb13df2ce99075d7,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_70821ecd3d3e440f8428902ff5d788ed,2022-01-10T22:11Z,u_7dd7098e70d04906b48dac481bad6b70,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,unknown,personal,,,[],[]
e_2083b0e11bea4f19b5342b2e7e7b5858,2022-01-10T22:12Z,u_e8c8000a3c624d41af9ac44e2f9b16d7,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_34dcdf60609840f0a180472faef9dbe2,2022-01-10T22:14Z,u_12a49033fea64eea8417a6247b8ebbd8,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_45b507501457491aafe4b3166d1d5458,2022-01-10T22:03Z,u_20bb4c2ea23a48dbbd2d6e1becc61ab3,phase_6,retweet,e_9de7abde8f3f49729d9659b12d3a68ef,u_de3bbed8003d489b8162f1a5eac24d4e,joy,,,[],,personal,personal,,,[],[]
e_ecd8220c9a2b4292b4ea367fe7af4a97,2022-01-10T21:27Z,u_322c514f41cc4c84842e1d0a92df279a,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_cf022cd72d7b429a889a8e38fe9f2ce4,2022-01-10T21:40Z,u_8e07c719fb694c98a7c9bc8e2d8fbe4d,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_9fc06606aa074ba98b6232fb2bc3cb0a,2022-01-10T21:28Z,u_a6f7c7b0016649b38a5a7bfa149de3ec,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_9c126038aec1428080b01dafc227ecbb,2022-01-10T21:38Z,u_8905aa1b9cbc4002aef31a5e36e5b0a5,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_1242acdd81f94e66b71b3787ff1aaa4f,2022-01-10T21:23Z,u_27251098278b4fee856222254398bd11,phase_6,post,,,disgust,,,[],,personal,personal,not_reported,true,"[""0""]",[]
e_989d3ddf0a224765bc8dafce6500902f,2022-01-10T21:20Z,u_5a63e7b7a0f14c7db6b9746087114c85,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_5322032826614bbb9e1c1a0925d6678a,2022-01-10T20:59Z,u_cc3d46a646194735bc36403535521f2b,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_50d45f6a45c0490b90215905aa8768d2,2022-01-10T20:37Z,u_c21ffc344edb43aa9e2d664906e5ea06,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_e096731a4f6d4caa86436cc5b76c1e5d,2022-01-10T20:16Z,u_2320a4b6dd1943e4898aff82837840df,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_c51a1964ffd049429fce84a411f2aead,2022-01-10T20:30Z,u_ae4c93780b79411fa47bab93eb1fdf0a,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_0646623f0fb44d8c8c57de005a84a55c,2022-01-10T20:30Z,u_235f47c777164e249dbd32cdd5996dfb,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_ea51f09c8d504f759f9d484175b5324d,2022-01-10T20:28Z,u_f82f8a770bdc428fa6629b2281eac407,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_ea364a45f9024bf98985da37339da97f,2022-01-10T20:13Z,u_4872679b285d49158dff453f64bf30ac,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_c64027355d5d4059b8975b909f114d03,2022-01-10T20:26Z,u_6fdb4de8658449e6b7f56483cdc08363,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_0cd2c20fcd2c4f61812e270713a6336f,2022-01-10T20:00Z,u_808c3ebcb40044a88a5ff2c370359731,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_2a907aafdd214d09b66f2361d3794146,2022-01-10T20:08Z,u_dc86b21625874250b7ff7018bf63c5d1,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_f62325a6f0794a738d2ea5f6e7c571f5,2022-01-10T19:54Z,u_5c40c86d639f40ac8b13b546a784e754,phase_6,post,,,neutral,,,[],,personal,personal,,,[],[]
e_ee183202566545af8d24354e19b396b0,2022-01-10T19:58Z,u_dd688f99b12348dc824cb828a0c5a175,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_fad4fcde72454e39a4425fb166249eaa,2022-01-10T19:55Z,u_f70c721b8e334fe0a0d39c0da47e3e96,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_41a44c4c6f9344ad97b46a05e52fc2c2,2022-01-10T19:54Z,u_3e16231804ca4b0a8c8a3d430ad3f976,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_1afd7009f0d643fcb0f56c7b919c5593,2022-01-10T19:58Z,u_5c9e76613a54441290a1d1c8f7b32934,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,unknown,personal,,,[],[]
e_07951fba84f644008d9fb7bfe6db7273,2022-01-10T20:05Z,u_5c9e76613a54441290a1d1c8f7b32934,phase_6,retweet,e_9de7abde8f3f49729d9659b12d3a68ef,u_de3bbed8003d489b8162f1a5eac24d4e,joy,,,[],,unknown,personal,,,[],[]
e_548f355fd6e647f281e99d7dd65e9b42,2022-01-10T19:54Z,u_7a622f650f384d28a63de2b76b2b1e83,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_a125420f36b84e0fa738e18cdeef0387,2022-01-10T19:29Z,u_6bf59d2ebcf646409780de576f45d47f,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_af36b880dbf145ed9ef97bf0c0d44969,2022-01-10T19:56Z,u_df986d03c3d54365bd4b51256559df8b,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_21f3eb94c52a43f3b7906115b8b2c3a7,2022-01-10T19:32Z,u_ed56e07f777d4425b9fff69fb216578d,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_f027b7d4b4ae4ea1ae726ba590e0ebe4,2022-01-10T19:27Z,u_b2f9a8889cbd40e0919a90fcdbf49b4e,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,unknown,personal,,,[],[]
e_1803160704fe455596a0fae68e8ff5b9,2022-01-10T19:30Z,u_f82f8a770bdc428fa6629b2281eac407,phase_6,retweet,e_9de7abde8f3f49729d9659b12d3a68ef,u_de3bbed8003d489b8162f1a5eac24d4e,joy,,,[],,personal,personal,,,[],[]
e_23b6c275c2754d65b7b64f76b8e23b55,2022-01-10T19:33Z,u_c8d1f8d8767041bdbbf26b48272969f2,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_edbcfa3cd8654c9789a5593c70b8e39e,2022-01-10T19:37Z,u_94bc5e1d93ba4fc0a468e769b6075488,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_0e229403a6f4413d968b6bf06e792d28,2022-01-10T19:14Z,u_c91282d40d5c41a6865e966188476d48,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_50aa3d66406a4c85a29615fda78224be,2022-01-10T19:15Z,u_f4b224e7e4d344f0822ce6f2db81bcd9,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_cdb8861a92e44bd8bd5407501b39b570,2022-01-10T19:22Z,u_6ff4c8c07931450b853e7e9b9df1257c,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_c5456919acdf4600bc963dfcf04f5fb0,2022-01-10T19:16Z,u_f9e7de7c6c5f4105b5c74f5e440140ee,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
e_75e3e9fe000647fea8525d0527da4ef5,2022-01-10T19:11Z,u_e7dbf0ba90204aa48357614aa1a64003,phase_6,retweet,e_b83e79037051499e8b5d00ee67ec071b,u_de3bbed8003d489b8162f1a5eac24d4e,anticipation,,,[],,personal,personal,,,[],[]
